region,region_name,variable,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
HRV,Croatia,Carbon Intensity,g CO2 / MJ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,22.98166141347902,inf,inf,inf,inf,inf,inf,68.24312258419144,64.70800164220745,63.18125122365522,62.18100775421173,60.0811223862888,60.87414730466236,61.07910889577099,62.9778120210682,60.82962389858281,63.55425701193815,65.04989467943135,65.87865922408626,67.3454850541017,67.24105565116093,65.9967773515534,67.29818094087025,68.19844186072844,69.03150642479771,67.11546182008297,64.89634568624952,63.47265931487477,67.18131313246305,67.3436982473224,63.68291200248385,61.83947389619899,62.79476670439519,61.72696617247105,62.06657315379062,59.16679605977172,58.72737983645834,58.75406184523298,57.74983561603271,60.24972482467642,58.77531858930214,59.174395768654264
HUN,Hungary,Carbon Intensity,g CO2 / MJ,92.08895616033038,91.53524388369411,91.40168547559935,91.57286131266015,87.26025710397536,90.82394774377435,87.07283861033848,84.509296235835,82.10513515259733,80.7658610159422,77.64190690130798,77.1278894298325,76.23832988036595,75.5341977790607,74.56685088362653,74.87871385998885,75.44438555513841,75.32109394478954,78.52176831485764,77.87728362911501,71.40065098147835,69.41039715980072,67.05653644505334,63.578994900933864,63.45951451550723,62.65208592843184,63.767609742521735,59.24173058136536,62.23141790115056,60.10750402274938,59.04133826739901,59.487116468258584,59.59884097472731,58.30119485189917,58.638200867936334,57.13385270812439,57.256088926448314,57.607152319447984,59.68291702011026,57.1472823533987,53.661735013109364,54.132071412667656,53.778609657581,53.345020357578065,51.655695635129966,51.22042562049456,50.90717863076521,50.8090517807665,49.81810940304021,49.90230471296433,50.53898745900472,50.14426748034055,50.02842780976398,49.63865824801214,48.97448608587558,47.96008838998101,47.19465239739343,47.233263443739965,44.596865864843274,43.81778112042174
IDN,Indonesia,Carbon Intensity,g CO2 / MJ,84.65452926781265,81.9293548402853,87.75099223572484,93.38977014028791,99.59599032139799,100.6632091580211,109.0772885698936,113.85663395223403,114.77094018282324,111.83786732652408,95.79296447085976,103.45577322716441,104.70347597295867,105.4659706388515,93.79157956865781,86.92110386664793,85.65542408228377,88.48092184787279,83.51527774774966,81.10925562510462,82.84046789951636,78.46066317012983,75.33499849290271,76.51716664350977,68.63142106769126,72.29307821060254,75.14893226101992,78.4426000585376,79.16730769557697,76.54198008025007,70.96267925105703,75.31065033934541,76.11460928445078,67.94630873236407,74.02403358785641,66.19108372439534,69.42431344074787,65.50903890842083,66.32790831754124,67.6752536576953,66.7838438262866,65.37222688428012,68.25997441645096,63.260865350685286,66.91004717517251,69.61454423219111,73.76351137218748,72.20572667727464,73.50165527701775,72.62149319678406,78.60887231386732,78.7874382513564,75.96611665523157,76.7562801898177,79.56935012141656,79.05552925581394,77.37190545857943,74.51386539723426,73.85177463928682,73.37518565338334
IND,India,Carbon Intensity,g CO2 / MJ,73.36389629413205,73.87618204193754,72.11404170610054,74.00215949225415,68.0289509870306,71.6592161862507,73.12198675958014,72.99690200493299,73.87988382515437,71.43502282251437,72.70755898709031,72.42154492456544,72.65531431114414,72.26791328333506,71.23218071685321,72.96395091792836,70.89293130039914,72.95577765017715,74.59055698398645,71.91235889898073,74.43702178831431,74.30697066394504,74.05325336705869,73.5667040345039,74.34200513005204,73.92125606307553,74.8490514571581,75.33480308818672,75.89494873542698,76.2671298966301,75.04392083703267,77.65062644327313,76.52297149074248,74.04025626969998,78.88293921768421,76.70814222995884,77.23363570077467,76.71791644165268,76.56578745574598,75.78889901276284,75.12455530948891,77.52309762928898,76.98683078623864,77.44651189377221,77.63291936590781,77.36943823605527,77.58560392286542,79.94857146137679,80.45627768778151,81.04573451554229,81.42157079615752,81.9979568505979,81.79818257936199,82.96378821595749,81.9123796646446,80.60261826160394,81.84032161043467,82.51762512145604,82.63512043542438,82.38172105818319
IRL,Ireland,Carbon Intensity,g CO2 / MJ,57.891553695073995,56.55108871686765,56.50335255458167,52.410632720646866,54.07057364889052,72.55677012585234,80.22527979766322,74.8463178619822,73.69232081248963,74.07149205571498,74.58962147593432,73.95894493616008,73.54366933092885,70.6108320090861,74.49214417191372,73.88349214827605,75.16925463296276,74.19503946369822,75.73558919708817,75.89294126699103,75.88915444013152,75.02634070006897,78.19414449038828,77.9496372451655,75.83816902029662,78.53837390285219,77.30643492969476,76.63679972922887,75.4706211584406,74.96247282745122,75.33821104402203,74.56149993979504,74.7035161611199,73.11065668443732,72.1034720634403,73.41875382778177,72.92195515503633,71.57201440397645,72.57989689798224,72.07539681720127,72.33921541970531,69.60764123020978,68.77127595648881,69.15782594063558,69.05702913591666,67.41884116035244,65.55099480873716,66.7735260488249,66.35969258858803,66.26708565257887,66.65686305720084,65.89643167233623,64.21674299824096,63.19357143692729,60.967050229720776,62.522143599764675,64.13531601177782,61.14663782879706,58.70764844531621,57.757844245878545
IRN,Iran,Carbon Intensity,g CO2 / MJ,158.8672490469245,173.85469733569755,167.22169723661128,184.3342517308549,169.29495409724794,158.17749327949855,159.79331439446526,147.71018982685254,149.4399582069365,146.24714758544712,121.24802439777828,121.09799725991549,111.74813696097667,114.55627337103999,106.01837903429599,84.84882392680532,79.53482237375594,85.75593787048278,78.06334668657185,72.19101293834143,70.49271505023174,69.88537636506751,70.0928836552575,75.96226049018935,75.00322445557585,73.5805747179898,71.27488630713727,66.34540007572109,74.79674635336421,73.91275680239521,72.23415619829423,67.78109300621637,63.682219879631056,69.54192526889149,78.71330898880522,73.43165827586704,72.98013297374197,68.46114409996711,69.69642513105066,67.87320751344426,67.77247843370637,66.72035711051971,63.50884683498734,63.567976103889755,63.77560920192969,63.925573052887195,63.156655473680885,65.22611825058858,63.93139513722964,64.75144817916947,65.03865894812411,61.808388253122665,64.53119613865297,59.40080458643131,62.29594816501733,61.20120829899499,64.59779185918222,61.44427389109403,61.61299698008054,61.839903145572485
IRQ,Iraq,Carbon Intensity,g CO2 / MJ,234.36853628682383,305.18882642768756,200.82659861239188,202.87251771112358,201.28292983541064,170.90123740694256,188.5871189673982,164.62240998049234,174.27434863043877,180.52487131717655,177.1390551013937,206.59271724565363,177.15713079187998,162.1402054753461,162.6654879360815,126.32535475801306,95.15483910087976,87.50175958683877,96.27029035978362,89.99553030753712,87.07892650725104,80.70904154264603,77.20328670726649,85.35642372547285,80.81385971309955,60.37085255494919,86.68592918209663,71.954898242049,57.758884893948064,61.50856129556176,64.70523191073997,60.350371121541144,51.64604782395406,73.61046018287914,102.99588175727725,73.51189326382249,76.12603630399201,80.79828371648067,95.5078121671361,99.60114177993954,106.1178177488944,94.53489435909643,58.01208514525678,76.94194414365549,87.39475792906082,82.05853980689976,85.97041073588373,85.86111163741191,82.44875598107426,80.88476476294203,84.79472991509401,85.25520492806274,78.21776017754492,83.52758493794806,80.82624097547583,81.38597342965605,87.59270683047265,89.54692555237239,88.54076350710945,88.42050617819393
ISL,Iceland,Carbon Intensity,g CO2 / MJ,61.24791968826667,61.672715339040856,60.93147009231566,63.31988442084372,52.76527724368158,51.934722227630616,50.67088953146938,46.8912366443799,46.88761508438942,49.63229917282459,47.92319163408346,49.56104792748052,52.86696480967887,50.83248979351084,50.34404887967103,48.30513707762993,42.12462609862124,38.18547464154587,36.028848061866455,40.11487718633337,36.1502176438672,37.315811906497835,36.941512364827894,35.13229765845487,34.48205592355841,39.60150842817873,39.01981332113347,41.22421648450548,41.993232071730766,40.61880813556597,41.084323759819156,38.28470380614774,38.49009827835763,32.929803665540156,28.58127572562418,26.90805702952748,25.44050556399102,26.108012664315485,26.105552552782616,26.09849255720908,23.734538513336854,19.44812310336611,17.409073372239956,16.689072392604867,15.312878594348197,15.08355183669588,14.114169119823549,13.171136987719557,12.879201391344981,12.695983365041226,13.121916604486715,12.68696943588333,12.6374540403411,11.496813717643183,11.441211298733695,11.413953906915387,11.858399153022324,11.721275458725113,11.2765717854524,12.273413112848967
ISR,Israel,Carbon Intensity,g CO2 / MJ,87.57901153159885,88.47250089256941,72.63632739747871,72.76139544252749,69.07612512680416,72.39487098624622,62.48257273756929,68.69146930023216,73.4766674898265,73.57701250819123,72.23604767480813,70.30122133377365,67.87400535534779,66.14254387859097,63.513433265825256,62.964803420170696,62.008304326738205,65.13044721292056,64.69073919397171,61.615060224649184,69.5879777732647,70.82316151708073,67.85319680422201,69.46764595774594,70.17494028322815,77.06385316249396,76.49541170158614,76.33274245508953,73.87984874550607,75.99748085310452,70.97548367006516,71.33055250849392,68.91028728289692,66.84694022470893,63.0578941913557,72.73383031496894,77.06238810532433,71.09228587594384,72.6161199973846,66.96277542394616,64.2012251548301,70.20190094024036,68.39840386538073,71.96941536319332,69.6070644929803,71.61864375912403,70.66256069037875,73.66036446523975,65.81935466564265,64.62832005631525,64.0591975304465,61.178193984161425,57.794941062850604,57.640920729529924,55.08251132622073,58.919823706965495,57.48755621890102,57.81214834408368,56.5442925789379,55.708658747547375
ITA,Italy,Carbon Intensity,g CO2 / MJ,60.92866979768234,63.088107658717256,63.25253458752759,62.017757473279566,61.938168366453425,61.30118445893764,60.880829880168186,61.34806941474092,62.897868358593485,63.80709830717432,62.35420598487893,63.07952105921104,61.81557033153554,62.69453633783423,63.04558907735703,64.87557892881075,64.23883571181183,63.945068872195115,63.87345750412361,63.97358579977942,65.00363091729304,62.1983217021575,63.02927843757614,62.47154320937385,63.13160743574307,57.59703054674938,59.8750192630221,59.53792215352885,59.343669473567694,58.92383161219357,58.83182360031396,58.00057290191093,58.12129761919264,59.51140844160568,59.95789059008841,63.758150228469276,64.08965633432861,64.4625494180493,64.39816551317772,63.794766293582605,63.6171682841075,62.99649657595398,63.351824502532416,63.09608212170802,60.97702138710204,60.8186094449533,60.591628781107495,59.92847327914112,58.70839007822663,57.326855631999486,57.66474788637794,57.16529067752908,55.64236980287274,55.23189365417919,54.39094474852856,53.9924329331962,55.58781047691459,56.483562673285704,55.27949535037702,53.915386796677005
JPN,Japan,Carbon Intensity,g CO2 / MJ,63.870018143463525,60.61526379754037,61.912168585200966,64.42093864055282,63.76278552925697,65.31111210139254,64.94471806849965,65.13436768291109,62.210053370460315,63.2554744945998,60.79283255087387,60.8827868184232,62.59194805789811,59.04845484827686,61.515064823523545,63.498223543737886,63.28129234022208,63.04934117020277,60.120404700342974,61.25751765679507,58.332073983616795,58.27905030508014,54.86367920377132,57.08563541746232,57.61240217800487,63.36601196867456,61.95741518527732,61.344531360596584,60.21471727559044,60.00710750357159,58.85047010554263,58.20025988245791,56.842863151225146,55.979775260057615,56.72386356766034,56.729915386784526,56.58250561273485,58.041336448412245,58.81428596386829,57.612200906871344,56.66592377122791,55.926955941962504,57.84769577340788,55.83107638282729,57.56188092933414,56.673523358851526,62.717615760867766,65.96071736837185,67.11209462264071,66.56889355462678,65.57103823243119,65.31873788806108,63.87177714240195,61.877193710286875,61.083874967914944,62.63726274944376,61.27660511600171,60.09396216526924,59.2168070392035,58.52512129771386
KAZ,Kazakhstan,Carbon Intensity,g CO2 / MJ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,89.48424015259445,89.08490144768237,86.80706679515256,89.53153769602983,88.00014693845381,87.90339031846484,85.65382847874342,77.76695583508109,78.62324019047365,74.81482851033115,80.34759843751135,84.78775967933143,91.54873867487082,96.0815097290775,83.52565353691239,111.26235796966857,95.73132175639876,107.02437746053654,108.44720325727916,108.35981582841893,112.50230124657556,115.31726239004722,106.6374777131935,100.9860364773226,111.37044973313145,115.4443112601117,97.26470381146196,95.0792710601567,98.05085089269419,110.06311464876654,135.79447374243836,121.25707903522851,118.37124074609437,118.69996857269244,105.35090099841113,109.23975522878752,84.83873074213558,95.50591136359748,96.57202187289602,95.65383020342531
KOR,South Korea,Carbon Intensity,g CO2 / MJ,94.49440287705706,93.7459589821989,95.23291085519085,87.78658758623746,83.34791583927469,90.38942395657125,91.03434017112187,90.37528438517221,88.20150046675026,88.23712041721512,86.4834482684842,88.0780575219725,86.43000267275188,82.77314121265886,84.4097937127569,82.86591298396311,82.35721491148706,82.69059610921805,80.55089312062712,79.27718503755807,75.46648290432628,69.97501708943156,66.32488105114311,67.3120380445687,65.66129733653086,64.44555172087357,62.31256889374475,60.29888841647195,60.62205267711209,60.29772785335331,59.60883051741504,59.2132455173063,57.31788305299374,53.21154498871452,52.99895893435248,53.74761744084601,54.21242479863937,54.157662676078466,53.485541083450144,52.681917582686374,51.746984688647075,51.34725810383836,51.692754246994454,51.74178536433552,51.92114146599034,53.23363155186328,53.18366151740279,52.985104699768996,53.623797330048625,52.58746008178803,52.12249493755701,50.69275777221783,51.541469361034615,51.71118941714625,50.4890999871331,48.451911268085354,47.50278054304904,46.19512421412083,45.620426936321046,44.39622853668033
KWT,Kuwait,Carbon Intensity,g CO2 / MJ,124.0914194002278,117.71534754025754,83.70642273482827,72.43293006610172,81.89290108068079,94.68244884023603,102.96478471955959,94.73981981378846,83.41411581062171,69.30718787380037,67.67822863214974,62.2989193959779,56.79794015153011,63.06049762464738,43.48006642671741,80.79661239346494,64.33725449322272,54.90896831176479,50.7831234037781,62.563442350310034,67.09683029940668,70.98328631322943,68.46339355198504,63.415988153264145,64.20236376936519,114.95578056845801,90.67155451550744,100.95264075755948,136.3274913552393,136.03201797401107,103.8100291600342,96.49741323825874,101.69550676106543,76.95594332920614,77.17669648949908,70.00392653705113,74.70653505333038,71.70617045025794,62.41542261841494,59.0300524033055,60.717083973430164,64.42668150400556,67.16675416805991,67.92876028049889,70.46918851066788,61.534182814846055,59.05811220161662,66.48832409094193,51.425096014906515,47.6445714214783,55.30988156907347,62.02146358856575,59.49988827250749,59.00825264345632,65.65750762234227,59.65048923557141,52.04603797727103,68.68768039677668,68.60555224624123,68.54010334817005
LKA,Sri Lanka,Carbon Intensity,g CO2 / MJ,75.75221549005107,73.87919349155946,79.85685625277459,85.21398653541046,110.44713978487145,54.4955802652881,47.864117746797255,50.41766408164124,49.80562035985795,48.15950529652471,45.75782791509737,45.235985867247656,43.94154439568107,49.80529917710463,52.638799875622794,46.39305296604806,52.32356198988051,53.79148842008617,57.5591268379239,45.92784635930592,51.30858491269904,46.01264868568604,47.03595873223303,42.46906061253536,44.56605204921585,44.50334923607494,48.07715533015815,53.140287959184235,49.66672126089983,49.778647020604886,49.77640780208915,52.24092117241592,54.84037558862126,53.60381301346458,54.732283732982935,58.7093363813056,61.361756919691736,62.01283887730352,61.32547139556463,69.04569351522984,58.590409860995756,55.32861895648346,54.6550537522693,57.71174022754172,60.77668159142897,59.294150075646485,59.717906162672364,59.435795335993,58.790465556564605,61.146992625177475,66.1770718514548,66.6908829222483,62.17405633428017,55.52581028725682,56.504334387808356,59.704310430156475,61.31137899719339,61.59694972388417,61.38515159563305,60.937018299023656
LTU,Lithuania,Carbon Intensity,g CO2 / MJ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.91459504440664,59.6693203664559,57.018516180942086,54.74493251072173,50.87217641618591,50.00086409896873,50.224430165980934,44.023387311716405,43.16949337333963,48.825301820728505,41.44532245860175,39.62099921838213,41.22218124927315,40.530397745505965,41.85259229749562,41.402307692879404,37.976278294613024,34.993659396809356,33.350307304319486,34.54558555702005,39.938836280267665,43.07693333633467,42.45694098677729,41.377875389973,38.413633458620744,59.14826679922596,57.882764796196696,58.340862090018334,59.54023971756752,60.232004088880565,58.49139970253631,57.879286770647305,56.14561086994596,54.680608098795695,56.292225984140075,55.988042400440044,57.20140382800774,58.50542690336671,55.52033479067972,53.775584047599835
LUX,Luxembourg,Carbon Intensity,g CO2 / MJ,81.42104383810869,80.87032914484965,80.34466478806678,80.18430827816881,80.05195875786904,80.34521654880575,80.13306106497859,79.51557724774486,78.7463044065817,78.97363907806265,78.2108438538025,77.98708276757819,77.3199376757945,80.57969175936097,80.24355057803541,79.32437018627506,79.54322704268799,79.8839474931973,80.11800590177857,80.01106488132025,79.84104479332615,80.6518583722035,82.60934011808784,83.21287560850904,78.22600072197704,88.62808535779705,86.76893760306326,84.85262288341998,84.76008022671294,82.41879755518276,75.16037211925766,73.36481766098439,69.86201859680023,64.96641644126784,65.0804514333237,65.49134822685345,64.59194574906158,63.95584031442176,63.80993865938648,63.750214087571955,64.20919073845256,64.50859134619387,63.10994922963583,62.83633049272549,62.4453626994369,62.449760461282885,63.46492613933148,63.41030897164933,63.44141508097615,62.23316775639141,61.00923432266585,60.17105001813618,58.918956421499935,58.175807362448786,58.37557120753212,56.747124936590765,55.38174880445525,53.58129654518816,52.4398941796175,51.49209367703921
LVA,Latvia,Carbon Intensity,g CO2 / MJ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,71.39166643977705,70.5950656501231,64.66251554647693,66.17975984097419,63.91669341144985,70.1892732639739,67.93714994105085,75.28581880833914,75.53800482168748,69.50346670188975,64.89075191150984,67.15577558364143,66.51977964805683,61.83413897608286,64.02375507940776,60.47261870774718,58.7079877820055,57.13598502747611,58.90978855511967,53.72155740685397,52.81705211278843,57.90685082578207,58.22358631532071,55.732172948297126,54.81255347094744,54.485656941800286,55.02916187071396,52.73941679829721,52.121213807494975,53.37474299577873,52.29262300107059,49.59544909437159,48.15269618801218,54.95951628973078,51.20768298650872,53.1911451004959,52.32480578196988,54.73094009686262,54.18991990308079,55.17675536856787
MAR,Morocco,Carbon Intensity,g CO2 / MJ,76.80278495140789,71.12398225190356,65.84427450009584,64.03029438815106,61.368440696747875,72.9167950123258,77.59563460227396,70.19612665137265,73.30890945174976,79.4278522491285,76.61007603218897,73.05696701281548,72.27684905105473,69.9838578641803,76.56185004887693,76.0035409626991,76.6712413036929,78.74768027793382,79.7048399170651,78.43873163633894,76.32442774498035,78.30773020490835,81.36998457849835,81.14026020921493,80.10183597905251,77.06886097995294,80.83143038780989,74.7755048083555,79.2286578687443,75.98603911735971,78.87114942238505,79.405111058433,77.62218444638266,77.46571986905359,76.027683427505,79.54554780815592,81.90527848733538,80.901057839425,79.78285725028533,80.78362211898177,77.94935368471614,79.05232395500475,84.35382962419801,80.19913907446639,82.86813153130433,80.4856122911566,76.2038379214416,77.43248072295725,75.93289523186525,75.2916783351618,76.14857383608752,75.07989511353529,74.80965774591915,74.38442792368738,75.21816448722947,76.84392315368702,75.39073905976447,75.42473892025555,74.0249214772225,73.06967963940522
MEX,Mexico,Carbon Intensity,g CO2 / MJ,75.65743753764713,77.2289883711675,84.75404598368706,81.4931244338748,80.58752248867705,84.4828770791256,88.44206461174525,83.65281704553297,84.13059261548999,81.34137313836825,80.03129881201889,84.44355682819844,84.0862826705642,85.06907361819265,82.9692125406531,84.50448334093508,81.9872467991428,83.6481495735977,76.92838561479459,73.50738147158144,73.15105054718877,75.18643683096808,75.116324612094,74.68725325954772,75.20910334711749,67.24489709374058,67.71207518170087,67.21788932284697,68.1693272715948,66.61933282186602,64.39467660010384,65.07000760706966,67.02625791327166,67.50406679007745,68.06802724323153,64.90782693630285,67.90746648616434,66.48240887519121,69.12170503468872,65.98332718811669,63.592591535733646,64.4595645512286,63.39180168701608,61.48619750512911,60.279103822941536,60.152605185516684,60.840253061051776,62.581424350885214,61.52717492541175,61.08978266590274,60.826151677689694,58.89982584842631,55.87125602755091,57.77931127276595,58.50561285544446,59.265610906142044,58.67482374616609,56.948912160504584,57.092661771070716,57.30234505117213
MKD,North Macedonia,Carbon Intensity,g CO2 / MJ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,107.42106169268047,77.85941842259248,81.59339957026899,72.14790601303287,81.06382532840871,81.28366854185694,82.73077929307878,83.0366119990081,84.25800325135954,81.9063138008105,82.36251357742182,82.8146652087382,80.90347944703807,80.7213456095567,79.40433005076024,80.11402996565357,79.72917690751817,80.6805899251133,81.99157243018112,79.37531254481199,76.82797760152404,78.379394511719,79.53063357317778,75.63029751170181,77.29607450202451,71.5920039373647,67.51229138818505,71.990014134039,67.77270471304682,73.18335738394077,76.35638851347176,68.60299010885156,72.34755731302977,70.05788972361113,69.05022421293698
MYS,Malaysia,Carbon Intensity,g CO2 / MJ,72.88704964907463,73.99525296803253,70.89192343068876,71.4662215154207,56.84779313561715,96.67299567253369,97.65750947354071,94.14958338776339,87.05067699392444,93.03949241156644,92.00606998054172,100.74007677591578,80.82267353000202,62.21621903757558,63.599485710244835,62.69297779985859,66.89883883804325,61.84979152386595,66.90913693970614,57.81887541737681,61.169666688238806,61.51434192458969,61.269897246568846,61.40429865986945,63.4700897516383,64.5140292112623,62.197020106144066,60.88564870556407,72.0782683739363,69.07806217153146,78.73343847652514,70.30149834529273,64.74525460173658,62.523236925822374,56.013775459085366,57.02914462897348,59.11499870119086,56.43998976307992,60.38475732347135,61.82449509583479,57.2223729742908,56.71536823928866,54.73403156839507,58.20446779103823,59.78470464302567,59.948836602486956,60.33029580680579,57.76081156450544,62.841060759388704,63.3664382183888,60.10482487095833,57.917726875404774,59.397795872138595,62.5950822526579,64.49804937475824,63.381215086246286,63.40908082059654,60.316088133103534,60.53663054269688,61.0032074732712
NLD,Netherlands,Carbon Intensity,g CO2 / MJ,67.38073731416927,64.88376024434791,63.21661904512669,60.09679788478532,55.002814615264384,59.696464145969,56.154258463343815,54.13223907714969,53.38618369537098,54.4231317896811,51.45899042227279,52.315461108354384,51.53372631738445,52.41881733488128,55.894456688709894,56.213567894265985,55.08149395467711,48.46371377161288,49.6354514432752,50.145544860494084,49.57699699434666,46.28186876482874,47.708480150640135,45.70554093844186,50.51547800912772,49.70977991275643,51.31427780321039,50.65679324357515,50.2092206390201,50.98895839409472,49.436476145730076,49.87417703822587,48.84002829768622,48.75808069234012,47.86045702837944,47.566851507080365,47.210644619153655,47.005498686289954,47.6202173353514,46.59821975705606,44.639840693091735,44.384003450966574,43.62810455758226,44.95143795699419,44.19092420121004,43.562441424274034,42.52121117742914,42.36515634139223,43.534684946724425,43.49675098518528,44.97396208275658,44.51160695633761,43.698775690608585,43.806857457313406,42.64719679979245,40.00275427115459,40.155986862354936,39.65263558267446,37.6974166619954,37.969972883979686
NOR,Norway,Carbon Intensity,g CO2 / MJ,38.37262326705675,43.42161697398516,40.50905552634587,39.80367248759865,40.21692098078401,47.16743386840985,44.75919926582714,45.841778809946575,45.55085437574206,42.34319608479965,45.93297730138484,46.41725503397515,48.58916603268623,42.365482289372125,42.81790159398556,41.00368612053383,40.43376849876749,40.03908003358127,38.93341366099745,40.31381290881775,38.14936504292421,40.84379378554615,37.766343405257594,40.0167774328057,36.6979176522056,38.0155786917119,38.56632886401271,38.246999713042314,38.8254064228944,40.95089511875202,39.36244895393271,43.72557771851917,42.047670708008134,41.02211003068715,41.120221659733666,38.304284442198266,42.323508543979095,40.08576333175644,43.72254929273115,43.70794965321174,39.46818492105582,42.05942534674439,41.29870592111149,40.504032496346035,41.634129084419484,43.8827656124804,42.8609385472792,39.49172555559451,41.40295544141908,40.751766351966914,40.4649032932213,39.48585875865543,38.510213325410476,39.04255340726829,39.4640671170239,36.886690659267785,35.953290084884635,37.390671113623526,34.81194586412124,33.32073825032599
NZL,New Zealand,Carbon Intensity,g CO2 / MJ,50.50690487965322,49.14222979104447,48.838930332252986,46.951508872900824,48.408586282138344,43.701965746059386,45.62202347456707,46.186192229602696,49.40286872178709,49.605107190340796,48.76573054854457,48.5458788976905,49.57487478262613,45.17849283729073,43.121532309389565,46.08715547660201,43.95602103993432,45.33618656658299,43.58616539632218,43.664157567626475,48.7679691171771,48.164074276905716,49.922453174417164,50.66878552506395,47.827972618030884,45.36295969295406,45.00746162052101,47.35282850786869,46.1310620972689,44.96275536181803,44.11300444268218,44.70789538194166,46.08937832740142,44.49144197839599,44.847757243052314,44.276464303540294,46.47932586988126,46.256969755442995,49.6767626806066,49.07266942203939,50.240327657328386,49.389305156035206,48.09231790842508,47.740791642337285,43.94019563706116,41.80954200684974,40.664623026640456,41.331377931266616,39.71414752156106,37.642676954304385,37.25307121825965,35.30551283541344,35.98815419515486,36.411384948714556,36.55695858939734,36.812995209811504,37.72484009765903,35.70375504411455,34.69242828025163,35.26164407121173
OMN,Oman,Carbon Intensity,g CO2 / MJ,73.1608523262116,66.81559152040118,69.60986680633003,68.6940478168795,70.15293301103321,69.5986655823534,37.562680203621674,32.8181378478701,38.12716461839938,45.88970825621044,156.0813235318492,155.58101326719898,164.98159452810629,130.01722260050502,111.79338805151286,98.38658619355496,92.64330846137146,81.74886573993732,93.11637339355715,80.3607710749312,72.94324218409042,77.14975859379548,70.92387244597013,77.22936937276222,70.13708986242264,67.24042893926456,53.23113776068281,55.05371236282476,63.45303799764434,88.97316768819381,81.83739088801642,77.1520646249977,74.67887420044904,74.39613862800778,77.94477328552757,60.04273661246916,50.76022231336298,57.13706085175148,70.5284251086055,57.43505533868738,56.642244964733635,65.86688741194533,73.14928134871171,65.55325530939658,61.99013384607455,60.256895407460426,61.25543913639625,61.84198965397929,57.36015735040019,58.190116111848354,55.884514370211804,54.33526915081865,52.370951037762765,52.21736687945781,53.592460662183996,55.23765178983711,52.49984961194977,51.410785725029804,51.30583326306072,51.758379856014365
PAK,Pakistan,Carbon Intensity,g CO2 / MJ,59.99132061648977,60.56801543348179,58.28380888267222,59.070698578047995,57.19433712309233,58.576482271206075,59.96863828770301,64.2592826733805,63.55972633052213,62.275119359253516,64.85543838937802,63.19971923000821,62.98548967039846,64.20932180717342,63.555089858288795,64.56855694641413,64.14280623707653,63.340795924567985,64.43527948039282,64.55680310282162,67.46405074265675,65.84265586643545,64.72724665508282,66.12231613138917,64.90732538792322,69.23176206820601,65.08166193522383,66.43612460877463,64.28705215984702,67.18656097328524,63.41365765471393,66.80355851045603,67.34084466690719,66.06685720252402,63.959157192691805,64.24237457979847,63.647237690356626,64.62995816887852,61.891635099716744,60.73479096382506,61.71928909680797,61.337099513819666,62.4465959083351,61.3398421289364,59.319878594784605,58.74744126107405,59.23731542574722,61.14065062747739,56.98648932570975,57.22557416963078,51.99658922769715,58.271738242153035,65.31831402034963,61.611023768156294,58.076025790618004,66.97593418352653,67.2165224595644,63.622034100389754,61.379443626184006,60.13087447450619
PER,Peru,Carbon Intensity,g CO2 / MJ,66.57104208774774,59.69706643646495,60.94709881276355,63.89700477577953,67.5051075353105,75.43507714060739,76.6262177116629,85.11020839286851,81.01915184357941,75.56325194172635,73.45068142964112,73.93167729096544,76.59614836870323,74.14525307298254,71.21311757405142,71.78639178098383,69.05027665661285,67.84013433655258,68.22497344837421,65.69541804052024,64.1896872733586,66.63549457002672,71.85649263602802,71.81275420046714,69.18944789004647,68.71870464849788,68.94089218332994,69.09142962071488,73.84493732706277,68.63536726690859,64.6802349589969,61.66540962846145,70.78832145250796,69.60768138612343,71.93616314603351,68.8648483379197,62.69764658592831,61.85425268305786,61.55953601100792,63.65072898332558,64.70273850710745,60.760641913402374,66.45525745030707,61.73124202013571,67.3159344992259,62.28251866725865,55.846119618241644,57.952256518815425,53.07442173243489,59.67874711784045,56.94321003883485,57.13121205137355,60.11272928548686,58.94222345030788,60.14218616097474,56.10947451869873,61.366717398575254,63.008989748368585,63.003598447934046,61.94850733716833
